file_path,Gender,Emotion,Unique_code,audio,features,encoded_emotion,voice_to_text
./voice_data/M-A3-C-001-0551.wav,M,Angry,0551,"[-3.3951012e-06  5.7701309e-06 -1.1143732e-05 ... -2.1291044e-04
 -1.7702632e-04 -1.2595786e-04]","[-227.67276      77.96794      -5.3718853    28.502337     -0.28293163
  -16.134422     -0.7843882     7.784991    -23.756863     -3.893855
   -5.25982     -14.332152     -2.9742277    -4.0394683    -5.098586
    1.3481259    -5.1576786     1.7056556    -9.6816635     1.83232
   -5.8224154    -3.67688      -6.591032     -5.0625315    -7.758631
    1.1328399    -4.727257      2.602099      3.1153073     1.6790278
    0.90246034    3.4615328     3.790281      4.050683      6.744034
    4.1824446     2.7484708     1.8494453    -0.5813609     4.3931932 ]",0,유난히 있어도 그리고 너희 모두를 죽인다 해도 
./voice_data/M-A3-C-001-0552.wav,M,Angry,0552,"[5.4031052e-04 7.8424392e-04 6.9974310e-04 ... 1.1049752e-04 1.7419530e-04
 8.8531611e-05]","[-2.7942975e+02  8.9531921e+01 -2.3264556e+00  1.7138807e+01
 -1.3972254e+01 -1.7202431e+01  1.0140331e+01  8.8600550e+00
 -1.8783092e+01 -2.4026635e+00 -3.6286356e+00 -9.5902596e+00
 -1.3463438e+00  4.4408240e-03 -1.5909897e+00 -8.3969928e-02
 -2.3110158e+00  3.6647604e+00 -8.2196302e+00  2.4148040e+00
 -3.0456822e+00 -2.9221387e+00 -4.4049544e+00 -2.9543023e+00
 -5.4693723e+00  7.5020738e-02 -4.1353221e+00  9.3697757e-01
  4.1186631e-01  1.1883532e+00  6.0853321e-02  9.3711638e-01
  1.4529884e+00  3.7104586e-01  1.0310644e+00  1.1946461e+00
  1.9757630e+00  4.8983808e+00  2.1236341e+00  4.2992167e+00]",0,그것 너도 절대로 모를 거야 
./voice_data/M-A3-C-001-0553.wav,M,Angry,0553,"[-0.00024307 -0.00034542 -0.00032326 ... -0.00064941 -0.00097187
 -0.00127316]","[-2.5014226e+02  6.6221214e+01 -1.2096192e+01  2.4606411e+01
  7.0811882e+00 -7.3917856e+00  8.5363746e-02  5.6363664e+00
 -1.8627359e+01 -1.0379385e+00 -6.5020113e+00 -7.5831170e+00
 -1.7787649e-01 -2.2259784e+00 -3.0604117e+00 -1.3618685e-01
 -1.9315090e+00  3.5061049e+00 -7.5572891e+00  2.0674601e+00
 -6.5194869e+00 -3.7649040e+00 -4.5658693e+00 -4.2450352e+00
 -6.1134481e+00 -3.0119641e+00 -6.3322062e+00 -3.6985826e+00
 -3.7354844e+00 -1.2161025e+00 -1.5505536e+00  4.4951372e+00
  5.1221852e+00  5.2012949e+00  4.5620389e+00  1.7621771e+00
  3.5723495e+00  5.3881435e+00  3.1666684e+00  6.3131199e+00]",0,널 죽여야 하는데 
./voice_data/M-A3-C-001-0554.wav,M,Angry,0554,"[-0.00014968 -0.00021991 -0.00019287 ... -0.00020296 -0.00020088
 -0.00021195]","[-252.5031       93.29444      -7.721872     32.244312     -0.31512278
  -15.666945      3.106039      4.667707    -23.147635     -5.5931206
   -6.3224883   -12.316673     -2.6986067    -4.4443994    -4.1533113
   -0.55956775   -4.403482     -0.44793776   -8.587532      0.91053337
   -8.050182     -3.504091     -4.8211412    -5.995068     -6.0801277
   -0.87765634   -7.6316614    -2.0511298    -1.6635504    -2.7109852
   -0.7634162     1.9034562     2.5995486     2.7119935     4.4650936
    3.1390598     6.001686      5.5168586     3.069616      4.716243  ]",0,쭈글쭈글해진 땅콩이 아니라면 물려받은 어떤 것이라도 그대로 만들었을 텐데 
./voice_data/M-A3-C-001-0555.wav,M,Angry,0555,[0.00015214 0.00021684 0.00019762 ... 0.00022108 0.00013249 0.00012858],"[-2.57117889e+02  6.79001617e+01 -1.03461075e+01  3.68515930e+01
  6.09807301e+00 -1.69391270e+01  3.73030376e+00  5.59594250e+00
 -2.13070450e+01 -4.36642265e+00 -8.39394951e+00 -1.12237167e+01
 -3.37214708e+00 -6.82001591e+00 -7.36572886e+00 -1.94795048e+00
 -1.43323505e+00 -6.12333231e-03 -6.30469751e+00  2.64241409e+00
 -8.69059467e+00 -5.27526617e+00 -7.56965876e+00 -6.29696131e+00
 -7.16076899e+00 -1.61659575e+00 -7.25987816e+00 -1.33713865e+00
 -1.26760352e+00 -4.74558055e-01  2.55023026e+00  2.84889483e+00
  4.52704096e+00  5.13228178e+00  4.62274981e+00  5.35174799e+00
  5.41538048e+00  6.11020327e+00  3.64151549e+00  5.57836342e+00]",0,눈은이 덕후의 소나기에 있는 거야 
./voice_data/M-A3-C-001-0556.wav,M,Angry,0556,"[1.17802345e-04 1.54924943e-04 1.09745575e-04 ... 1.40087301e-04
 1.22735524e-04 9.54995921e-05]","[-2.56484741e+02  5.77461014e+01 -1.42596655e+01  2.20318375e+01
 -2.62207079e+00 -4.47994566e+00  1.17091894e+00  3.80474591e+00
 -1.43010845e+01  1.00146842e+00 -5.58422184e+00 -6.86903286e+00
 -3.11833358e+00 -1.88474214e+00 -1.98833227e+00  1.01225519e+00
 -2.37755799e+00  1.68673968e+00 -2.98796940e+00 -7.56869078e-01
 -7.27942657e+00 -3.85297084e+00 -5.15645838e+00 -7.74197769e+00
 -5.43090296e+00 -1.23827100e-01 -5.58473539e+00  1.90740392e-01
  1.31800389e+00  3.68393135e+00  6.94017982e+00  7.25067663e+00
  9.20697212e+00  7.01597929e+00  5.67439175e+00  3.64696288e+00
  3.17660522e+00  3.97075081e+00  3.65444213e-01  4.18994904e+00]",0,외로움 칠 테다 
./voice_data/M-A3-C-001-0557.wav,M,Angry,0557,"[-7.3386550e-06 -2.7607590e-05 -2.5787200e-05 ... -5.9336526e-05
 -1.3349719e-04 -8.9817171e-05]","[-3.1226904e+02  7.5881935e+01 -7.6963258e+00  2.6339806e+01
 -4.3037777e+00 -8.2851906e+00  5.3197045e+00  7.4430948e-01
 -1.4442827e+01  1.3236988e-01 -6.7206082e+00 -7.9318123e+00
  9.0171926e-02 -1.3065134e+00 -4.4239721e+00 -1.6234266e+00
 -3.0625095e+00  1.5629722e+00 -5.4454207e+00 -9.8874025e-02
 -7.1186385e+00 -1.9867663e+00 -4.0435777e+00 -2.7966216e+00
 -4.8207922e+00  2.2255380e-01 -3.3171675e+00 -1.9063916e+00
 -1.1570727e-01 -3.3358085e+00 -2.2217195e+00 -2.5488625e+00
 -3.8071816e+00 -1.1777381e+00 -2.9874685e+00 -2.1510446e+00
 -5.6422297e-02  3.9139860e+00  3.5322421e+00  7.7729197e+00]",0,멈출 줄 아는 건가 
./voice_data/M-A3-C-001-0558.wav,M,Angry,0558,"[-9.7786767e-07  2.1265903e-05 -1.0029404e-06 ...  2.0157899e-04
  1.5354068e-04  8.1883794e-05]","[-290.9035       70.60738      -8.090986     24.850603     -7.267261
  -13.3379345     6.023264      5.030268    -16.07791      -1.4772485
   -3.943859     -9.452946     -1.5569897    -1.4223281    -2.7352033
   -4.981798     -1.36369       2.558074     -8.3885765     1.9524468
   -5.0893893    -2.9585304    -2.7320347     0.31042397   -3.325005
    3.333322     -3.2974825    -1.1528958    -1.2976159    -1.7468277
   -0.7006148    -0.34658363    0.92186195    3.619094      2.4227304
    2.691487      2.4844432     2.3003492    -1.9816195     3.4770977 ]",0,있거든 
./voice_data/M-A3-C-001-0559.wav,M,Angry,0559,"[1.04318315e-04 1.87330006e-04 1.28329382e-04 ... 1.29360968e-04
 1.23231323e-04 9.59921599e-05]","[-291.36517     62.48377     -7.4478693   27.745354     1.4304756
  -11.080855     3.8875158    2.803845   -13.107985    -1.7775071
   -4.7350035   -6.8087373   -1.1718267   -3.397675    -2.373856
   -0.9180621   -1.3981997    2.7537246   -5.371759     2.1326866
   -5.2037745   -2.1628485   -5.2889833   -2.8945897   -3.3230612
   -2.2207325   -4.969303    -1.7557694   -2.950915    -2.9093704
   -1.3986465    2.8514965    1.50979      3.6042583    1.0531813
    2.3256238    1.3873441    4.4769816    4.0489597    6.397983 ]",0,넌 잘하는 것이 그를 두고 하는 말이지 
./voice_data/M-A3-C-001-0560.wav,M,Angry,0560,"[-1.4330503e-03 -2.0668143e-03 -1.9089592e-03 ... -2.4423531e-05
 -2.9293954e-04 -2.6988160e-04]","[-3.2351151e+02  5.5466228e+01 -2.5863096e-01  2.1358385e+01
  4.5377741e+00 -2.3707316e+00  3.5558109e+00  5.9623060e+00
 -1.0130009e+01  1.1943386e+00 -4.7330612e-01 -6.3247924e+00
  3.1134083e+00 -2.4995401e+00 -1.0398920e+00  1.3445873e+00
 -2.3529298e+00  4.5307684e+00 -4.3696051e+00  1.1467298e+00
 -4.7864366e+00 -2.8202305e+00 -3.4176378e+00 -2.0265286e+00
 -2.6037171e+00  2.8800855e+00  1.6396543e-01  1.4755965e+00
  1.2028824e+00  1.3640295e+00  4.2978513e-01  1.4280223e+00
  2.9430082e+00  3.0693045e+00  1.2410939e+00  3.9348850e+00
  1.0859038e+00  3.4333401e+00  7.9902016e-02  2.4398527e+00]",0,
./voice_data/M-A3-C-001-0561.wav,M,Angry,0561,"[8.5859851e-05 1.3602790e-04 1.1099150e-04 ... 3.8996714e-05 4.3538643e-05
 3.0228068e-05]","[-219.29105      78.63449     -17.48081      30.61432       2.6615608
  -15.062318     -2.1768606    -1.8835905   -22.93436      -1.7168021
   -8.933921    -11.252572     -3.883704     -3.596541     -1.6542835
   -4.091805     -6.9832788     2.2510166    -9.403444      2.001215
   -9.636739     -3.825202     -6.614336     -7.027872     -5.51746
   -0.28740674   -3.7551491     0.57337385    2.9425302     1.0828835
   -0.35914424    3.122851      3.468982      6.4834075     6.801432
    5.417314      5.456412      6.7368946     4.512919      6.110656  ]",0,그를 위해서 10여 년간 무척이나 고생했는데 
./voice_data/M-A3-C-001-0562.wav,M,Angry,0562,"[ 9.0153750e-05  1.3066473e-04  1.1510956e-04 ...  3.1413550e-05
 -2.5844427e-06  2.1047364e-05]","[-232.14272      77.226456     -8.999953     19.882355     -1.4999938
  -12.062717      4.8588076     1.4696139   -15.88191      -5.087163
   -5.7352057    -6.404161     -6.2148695    -4.1831603    -5.359283
   -4.6036043    -3.3474834    -0.6718682    -8.806803      2.2672849
   -8.65478      -5.2456365    -5.14597      -2.65524      -3.231802
    0.91417724   -1.6333755     2.7988684     2.9635673     2.9448185
    0.7680335     1.601273      1.4203008     3.2012932     3.4291534
    5.6639433     3.9168153     3.8058765     0.42590052    3.0565772 ]",0,나 누구의 탓도 아니지만 
./voice_data/M-A3-C-001-0563.wav,M,Angry,0563,"[-5.0034876e-05 -1.8704261e-04 -2.0735926e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]","[-2.3253551e+02  8.1162338e+01 -1.4066146e+01  2.9754513e+01
 -3.6384866e+00 -1.5295833e+01  2.0822217e+00  1.8839086e+00
 -2.1057899e+01 -1.5885762e+00 -7.1515646e+00 -8.1353512e+00
 -2.1919246e+00 -1.8349429e+00 -5.6071301e+00 -2.4978461e+00
 -6.3200682e-01 -8.3785689e-01 -7.3698573e+00  2.4017408e+00
 -8.1348362e+00 -3.9057817e+00 -5.2246308e+00 -6.1663690e+00
 -5.7093167e+00 -7.8422278e-01 -7.5986257e+00 -1.4267901e-01
 -1.1330581e+00 -1.6143199e+00 -5.8026356e-01  8.0925667e-01
  1.2672889e+00  2.1673498e+00  3.7403579e+00  2.7635972e+00
  5.8474526e+00  4.9505987e+00  2.1633472e+00  4.6726599e+00]",0,내일 등쳐먹는 58화 진정한 우리의 대변자 20화 위원장 선거 때 내 거야 
./voice_data/M-A3-C-001-0564.wav,M,Angry,0564,"[-2.1311069e-04 -3.0228135e-04 -2.8422000e-04 ... -4.2799562e-05
 -3.8355436e-05 -4.3975568e-05]","[-2.5558603e+02  9.3706642e+01 -1.2919992e+01  2.9431803e+01
  1.2552476e-01 -1.8029274e+01  3.5573318e+00  1.8016622e+00
 -2.3004147e+01 -2.1929717e+00 -7.1650162e+00 -9.6624289e+00
 -2.9669011e+00 -5.2369275e+00 -5.0129371e+00 -1.9121335e+00
 -1.9958858e+00 -1.3149360e+00 -6.6464906e+00  1.3814127e+00
 -1.0233996e+01 -2.7070789e+00 -7.5083389e+00 -6.5199866e+00
 -4.4156170e+00 -3.3766493e-01 -7.8476086e+00 -1.0095661e+00
 -8.5598725e-01 -2.5500603e+00  7.9250032e-01  1.7611498e+00
  2.3870547e+00  3.1161058e+00  2.9017007e+00  1.6860805e+00
  1.9484324e+00  2.0611489e+00  9.8792648e-01  3.2696083e+00]",0,불법과 야욕을 용서치 않았기 때문에 오늘날이 모양으로 전락했다 
./voice_data/M-A3-C-001-0565.wav,M,Angry,0565,"[ 1.4904625e-04  2.1802860e-04  1.9222916e-04 ...  6.3650790e-05
  2.5217936e-05 -4.8744238e-07]","[-3.1169019e+02  6.5239136e+01 -3.5238740e+00  1.2388501e+01
 -1.1127188e+01 -1.0578978e+01  5.2979813e+00  4.5889912e+00
 -1.2928119e+01  1.9488482e+00  6.2111550e-04 -5.1185384e+00
 -3.3677258e+00 -8.6738294e-01 -2.7492156e+00 -2.0838542e+00
 -1.3147472e+00  2.8166428e+00 -7.9527125e+00  2.3398416e-01
 -5.4879436e+00 -2.3531127e+00 -4.3609447e+00 -1.2625235e+00
 -4.6894255e+00 -3.3496520e-01 -2.5084598e+00  2.1958442e+00
  2.7154236e+00  1.9132984e+00  1.6858099e+00 -5.0768711e-02
  1.0421849e+00 -5.3685731e-01  1.6165599e-01  1.9807649e+00
  2.4737430e+00  5.3613744e+00  3.0853484e+00  5.2019711e+00]",0,먹 레자 
./voice_data/M-A3-C-001-0566.wav,M,Angry,0566,"[ 2.9547400e-05  4.3643511e-05  3.7608570e-05 ... -4.1530271e-05
 -3.8574122e-05 -4.2663934e-05]","[-2.5666382e+02  8.5834236e+01 -1.1521237e+01  2.3744537e+01
 -5.5661035e+00 -1.5085944e+01  8.2261457e+00  5.5293876e-01
 -2.3183928e+01 -3.7355042e+00 -5.9585681e+00 -8.2859354e+00
 -4.9304943e+00 -3.9602211e+00 -4.2439914e+00 -1.8794836e+00
 -6.8247414e-01 -5.4848975e-01 -7.7796516e+00  1.9897398e+00
 -8.0951242e+00 -3.8466463e+00 -5.7264309e+00 -5.5390162e+00
 -4.4761853e+00 -1.4925313e+00 -7.4928613e+00 -1.2198417e+00
 -6.4009368e-01 -1.3142530e+00 -4.8942664e-01  1.4848636e+00
  4.7078584e-03  2.1059113e+00  1.0172609e+00  2.2424369e+00
  4.0827394e+00  4.8259673e+00  2.8112833e+00  5.3285131e+00]",0,도둑질을 하자 떠나지 않는 망령이다 
./voice_data/M-A3-C-001-0567.wav,M,Angry,0567,"[-3.0705367e-05 -4.2612592e-05 -3.9394185e-05 ...  5.4774850e-06
  1.1158630e-04  9.4626157e-05]","[-2.4204178e+02  8.2078514e+01 -1.6080799e+01  1.8053778e+01
 -8.7226820e+00 -1.5883594e+01  7.0099316e+00 -1.1500971e+00
 -1.8182703e+01 -6.0915691e-01 -7.1044427e-01 -2.4660616e+00
 -6.0512695e+00 -4.0069357e-01 -3.5103533e+00 -4.1445684e+00
 -1.7019370e+00  2.2522599e-01 -8.5247355e+00  1.0559366e+00
 -6.7129111e+00 -2.4612193e+00 -5.6582813e+00 -3.1719882e+00
 -2.3808000e+00 -7.4609184e-01 -6.6338191e+00 -1.2981068e+00
 -1.8867676e+00 -4.9720860e-01  4.8370093e-01  4.6657209e+00
  2.9853704e+00  3.9287581e+00  1.6842669e+00  1.7054373e+00
  2.5616231e+00  3.9868479e+00  1.5603092e+00  3.0148289e+00]",0,마셔라 마누라 바가지가 무섭거든 아예 자살을 해야지 
./voice_data/M-A3-C-001-0568.wav,M,Angry,0568,[0.0002644  0.00039835 0.00031208 ... 0.0001991  0.0002062  0.00018695],"[-215.14203      90.028656    -19.69477      18.84384      -9.153116
  -19.212744      8.299701      0.87257165  -20.765877     -2.5885415
   -5.336352     -6.5922327    -2.6615555    -1.9503224    -2.8611364
   -4.094437     -1.7727057     0.58978593   -9.306616      2.4720874
   -7.9978914    -3.8514695    -2.9168983    -5.212215     -5.138145
    3.4136906    -5.7066174     2.1207807     3.6470528     4.869429
    6.8958993     9.219057      6.3831573     4.911205      3.0861661
    1.8490793     3.3268526     5.5891404     1.2922599     4.7113166 ]",0,조금이라도 걸리면 후려쳐 
./voice_data/M-A3-C-001-0569.wav,M,Angry,0569,"[-9.0204187e-05 -1.3100548e-04 -1.1621815e-04 ...  1.2107210e-04
  1.2787801e-04  9.2291455e-05]","[-2.2724892e+02  7.0079987e+01 -2.7565012e+01  2.1637289e+01
 -1.4007068e+01 -1.6304956e+01  3.0946879e+00 -7.4111468e-01
 -1.8948092e+01 -1.6419613e+00 -4.6624684e+00 -4.8639002e+00
 -2.6715009e+00 -3.3453972e+00 -6.0312772e+00 -4.7714972e+00
 -3.0526867e+00  4.8597455e-01 -9.2982454e+00 -3.0621679e-02
 -7.3867350e+00 -7.1283251e-01 -5.3115129e+00 -3.9528916e+00
 -1.6207539e+00  1.5629945e+00 -3.6564155e+00  4.0293517e+00
  1.6867720e+00  2.2539349e+00  1.4815633e+00  4.1613512e+00
  9.4788820e-01  3.8209317e+00  1.2780290e+00  1.0892788e+00
  3.2589085e+00  2.8674276e+00  3.2243989e+00  5.2024574e+00]",0,영감탱이 실컷 마시자 마셔 
./voice_data/M-A3-C-001-0570.wav,M,Angry,0570,"[-3.9750016e-06  7.8449466e-06 -2.9771343e-05 ...  4.2438370e-04
  4.7771737e-04  3.2871714e-04]","[-204.76367      83.35293     -16.821522     28.090197     -6.1940475
  -24.074928      2.195968      2.4177687   -24.241638     -2.4110627
   -8.219845    -12.199985     -4.3804326    -1.6524282    -6.7087235
   -2.6338897    -1.2432421    -3.5534482    -9.442318     -0.6884617
   -9.209075     -1.3041677    -6.9023166    -4.4975986    -4.4695187
   -2.94172      -7.1221232     0.23856795   -3.6328492    -0.39699027
   -0.880438      2.5210435     3.6954637     7.517385      7.1925173
    7.311539      5.90314       4.5831137     1.1522937     3.2362182 ]",0,아침과 영혼을 바쳐 온 재산 부두에서 얌생이 퇴치하자 
./voice_data/M-A3-C-001-0571.wav,M,Angry,0571,"[ 0.00015079  0.00021768  0.00019266 ... -0.00025697 -0.00021218
 -0.00015295]","[-2.45968323e+02  8.33209381e+01 -7.85676575e+00  1.99214764e+01
 -8.31583500e+00 -1.55946865e+01  5.83151770e+00  1.48021483e+00
 -2.16201649e+01 -1.01082993e+00 -6.76161671e+00 -9.87605286e+00
 -3.65738106e+00 -4.37885189e+00 -3.92462516e+00 -1.43175781e+00
 -7.16703415e-01  5.84460020e-01 -9.61235809e+00 -1.61824077e-01
 -7.97416544e+00 -2.27761817e+00 -5.51679230e+00 -3.87996674e+00
 -7.41693497e+00 -5.45504272e-01 -4.56752586e+00  1.36766493e+00
  8.14142972e-02  2.72456932e+00  2.94415760e+00  2.83541059e+00
  2.66758156e+00  2.03224325e+00  1.47776306e+00  2.38143015e+00
  4.28917027e+00  3.37177563e+00  1.94224882e+00  3.93010449e+00]",0,좋다 가슴을 움켜쥐고 수단 돌고 돌아라 
./voice_data/M-A3-C-001-0572.wav,M,Angry,0572,"[ 1.6159682e-06 -1.8047868e-06  1.9911456e-06 ...  2.0568513e-03
  1.9822761e-03  2.1138052e-03]","[-2.3777225e+02  5.8034946e+01 -1.3624903e+01  3.3612251e+01
 -2.2712231e+00 -2.2555107e+01  6.8067803e+00  8.9937544e+00
 -2.1492088e+01 -2.1562150e+00 -4.3889489e+00 -6.5642891e+00
 -2.2276042e+00  2.0486445e+00 -5.6493707e+00 -1.7793556e+00
 -2.8132989e+00 -1.7086111e-01 -5.4665537e+00  4.6466261e-02
 -4.9475889e+00  2.2642424e+00 -6.3908868e+00 -1.0081620e+00
 -1.0518620e+00  8.0338216e-01 -5.9256065e-01  5.3311481e+00
 -2.0724635e+00  3.6753960e+00  7.6022077e-01  7.4975663e-01
  1.1775420e+00  3.7031934e+00  7.5266683e-01  1.7058899e+00
  4.3469124e+00  3.4459252e+00  2.3152137e+00  1.3469312e+00]",0,앞잡이 기영이 
./voice_data/M-A3-C-001-0573.wav,M,Angry,0573,"[-0.00215999 -0.00312673 -0.00274849 ...  0.00031295  0.00029287
  0.00035293]","[-2.1279218e+02  7.5034477e+01 -1.6726036e+01  2.5596256e+01
 -8.1978554e-01 -1.7236992e+01  7.0522976e-01  1.0838269e+00
 -2.2534233e+01 -1.6402476e+00 -7.3785605e+00 -1.0197014e+01
 -3.6044252e+00 -2.1508552e-02 -3.8655422e+00 -1.4189594e+00
 -3.1527328e+00  3.9707074e-01 -9.0685568e+00  4.5778301e-01
 -7.8516750e+00 -7.2154462e-01 -5.9714274e+00 -6.6096497e+00
 -7.1147780e+00 -2.0787857e+00 -4.6966343e+00  2.9516351e+00
  2.9271221e+00  7.6263084e+00  5.8208890e+00  6.5176849e+00
  4.5359049e+00  3.6752982e+00  3.7266347e+00  4.2979436e+00
  4.4645152e+00  4.0526581e+00  2.4947600e+00  3.5618248e+00]",0,하루 2000 원도 되지 않는 우리 자유 노무자들의 비참한 생활을 없다는 것을 
./voice_data/M-A3-C-001-0574.wav,M,Angry,0574,"[8.0922910e-05 1.5712697e-04 1.4199824e-04 ... 3.9451465e-05 4.2936827e-05
 3.0658324e-05]","[-2.3422935e+02  8.7339005e+01 -9.7218504e+00  2.5365219e+01
 -6.2164006e+00 -1.6248457e+01  2.3901093e+00  2.2317986e+00
 -2.2784321e+01 -1.8668190e+00 -6.2563853e+00 -1.0362850e+01
 -2.2679551e+00 -3.5726125e+00 -4.5181341e+00 -1.8985145e+00
 -3.2577453e+00 -3.4416276e-01 -8.9960337e+00 -9.8710231e-02
 -8.4832935e+00 -4.3280811e+00 -5.3738317e+00 -5.1173334e+00
 -5.5348792e+00 -1.1010627e+00 -7.2027678e+00 -4.6039721e-01
 -1.8719053e+00  7.0077610e-01  1.9101540e+00  4.3753943e+00
  6.0280991e+00  5.6463361e+00  3.7927289e+00  4.7486968e+00
  4.6027918e+00  6.3298306e+00  3.6311297e+00  5.5746555e+00]",0,너 학대를 모면하고 미아 생활에서 허덕이지 않을 수 있겠는가 
./voice_data/M-A3-C-001-0575.wav,M,Angry,0575,"[-3.2487878e-05 -3.3927587e-05  5.0929684e-06 ... -9.6487556e-06
  1.6483489e-05  3.0406349e-05]","[-2.2003813e+02  7.2017174e+01 -1.0432198e+01  3.0964169e+01
  1.8062414e-01 -1.1775993e+01  2.2741802e+00  2.0937798e+00
 -1.8838957e+01 -1.8997133e+00 -1.0136689e+01 -1.0606018e+01
 -1.6779006e+00 -2.1386635e+00 -2.2793422e+00 -1.5215863e+00
 -3.7537911e+00 -5.6708944e-01 -7.1291142e+00  1.4957740e+00
 -8.5623178e+00  1.0200385e+00 -4.2328224e+00 -5.8253498e+00
 -3.6863875e+00 -1.4649066e-01 -6.1926608e+00  5.3064233e-01
  4.8564446e-01  1.6872902e+00  3.0292475e+00  3.0793855e+00
  1.0354786e+00  5.1812592e+00  2.9307795e+00  4.7403197e+00
  4.3310976e+00  5.1553655e+00  1.4092803e+00  5.4956117e+00]",0,부두의 우리들을 장악하고 있는 50여개 하역 회사 중 80% 무자격 하여 회사가 있다니 
./voice_data/M-A3-C-001-0576.wav,M,Angry,0576,"[8.6054853e-05 1.3762094e-04 5.4874105e-05 ... 1.1694902e-04 1.3074331e-04
 9.0461879e-05]","[-230.70934      73.74104     -10.117256     28.605839      1.5018669
  -13.06406      -0.33247945    2.665273    -21.130018     -3.5516512
   -7.421404    -12.308302     -4.6547422    -4.452137     -5.6750584
   -1.1920261    -2.3856182     0.45550203   -6.295733      0.75435305
   -7.1556773    -4.9759383    -4.8397865    -6.1289406    -7.4553313
   -0.8792141    -6.963219     -2.4715412    -0.5962169     0.8976
    2.7479796     6.3769717     6.8625145     6.4465094     6.8596754
    5.055533      4.466614      4.479175      0.5644949     4.177402  ]",0,노무자들의 수고를 횡령하는 착취를 하루속히 추방해 주고 더 이상 인상해 주기를 요구해야 했다 
./voice_data/M-A3-C-001-0577.wav,M,Angry,0577,"[9.65141662e-05 1.05997293e-04 8.83395624e-05 ... 1.13332484e-04
 1.31215085e-04 4.88539990e-05]","[-2.2962000e+02  8.8917473e+01 -2.1877340e+01  2.1345701e+01
 -9.0008831e+00 -1.6734352e+01  5.3307266e+00  1.4168196e+00
 -2.2558069e+01 -1.4876121e+00 -3.7283814e+00 -6.7927232e+00
 -2.3524456e+00 -3.2326102e+00 -6.3471179e+00 -2.9456124e+00
 -5.9315383e-01  1.2825523e-01 -7.6757946e+00  1.8075205e+00
 -8.6060333e+00 -4.1881828e+00 -5.0973358e+00 -4.6443024e+00
 -4.2748399e+00  1.1975942e+00 -4.6332073e+00  2.7955585e+00
  2.0155485e+00  1.2594198e+00  2.9688013e+00  4.0004392e+00
  4.3793812e+00  4.6233311e+00  2.3051133e+00  3.2698256e-01
  3.2979486e+00  5.5635381e+00  3.5291302e+00  6.0246544e+00]",0,지니에 따라 다음과 같은 결의문을 채택하는 바이다 
./voice_data/M-A3-C-001-0578.wav,M,Angry,0578,"[ 5.4329317e-05  7.3304553e-05  2.2183927e-05 ... -1.2025515e-04
 -1.2084822e-04 -1.2729445e-04]","[-2.3919774e+02  7.7429771e+01 -1.8076427e+01  3.1762634e+01
  6.8338575e+00 -2.0461897e+01 -1.1170379e-01  1.9733603e+00
 -2.0493103e+01 -3.5762942e+00 -8.2828951e+00 -1.0458959e+01
 -3.8405323e+00 -5.5345597e+00 -9.2329397e+00 -4.3538281e-01
 -2.8902664e+00 -1.9225789e+00 -5.9273348e+00  1.4182405e+00
 -9.3306637e+00 -3.3749044e+00 -7.0088887e+00 -6.2922316e+00
 -5.5775566e+00 -1.0245720e+00 -9.5930357e+00 -2.0717292e+00
 -1.7486894e+00 -2.9953861e+00  5.6509525e-01  3.1559458e+00
  6.1064081e+00  6.4944816e+00  7.0382504e+00  6.5535188e+00
  5.1482949e+00  7.1599851e+00  3.5780342e+00  5.9191561e+00]",0,난 노동자의 생활 개선을 위해 우리는 궐기하다 
./voice_data/M-A3-C-001-0579.wav,M,Angry,0579,"[-0.00022838 -0.00033567 -0.0003158  ...  0.00027829  0.00035307
  0.00023841]","[-2.2880255e+02  7.3792229e+01 -1.2865618e+01  3.4571033e+01
 -1.3418326e-01 -1.5046032e+01  3.8114138e+00  4.8035789e-01
 -2.4667206e+01 -2.4806254e+00 -9.9242277e+00 -1.0598746e+01
 -4.2930193e+00 -6.3978491e+00 -5.4052992e+00 -1.8289126e+00
 -1.7768389e+00 -7.7169138e-01 -6.9426103e+00  1.2138338e+00
 -8.6186180e+00 -5.2225800e+00 -6.4401832e+00 -6.1814871e+00
 -6.1994596e+00 -6.3342446e-01 -8.0700197e+00  2.9096249e-01
 -1.0252649e+00  5.3363281e-01  2.8615613e+00  6.0382471e+00
  6.3585401e+00  6.5152235e+00  4.7213011e+00  3.5162308e+00
  3.8068428e+00  4.3262873e+00  1.1697158e+00  4.0790720e+00]",0,시간이 12시간을 법적인 8시간으로 준수하 
